
0|-5876|0

1| 15625,    -30,   1399,    337,   2194,  -1657|0

2|-557, -451, 749|0

0|-5633|0

1| 16066,  b’šÊ’bš0|-5712|0

1| 16051,   -559,   1696,    259,   2154,  -1766|0

2|386, -896, -465|0

0|-5712|0

1| 16361,   -194,   1617,    292,   2048,  -1841|0

2|227, -679, 413|0

0|-5580|0

1| 17076,    -57,   1143,    292,   2048,  -1841|0

2|-276, -70, -456|0

0|-5670|0

1| 16624,     -6,   1263,    234,   2076,  -1865|0

2|-488, -215, 378|0

0|-5501|0

1| 16765,   -333,   2104,    234,   2076,  -1865|0

2|-747, -870, 702|0

0|-5437|0

1| 18139,  -1281,   1193,    230,   2044,  -1854|0

2|-193, 1355, 89|0

0|-5538|0

1| 17966,   -387,   1961,    230,   2044,  -1854|0

2|592, 1172, 445|0

0|-5665|0

1| 16855,   -466,    695,    219,   2050,  -1849|0

2|234, 1873, 64|0

0|-5533|0

1| 15358,    501,   1769,    219,   2050,  -1849|0

2|-15, -798, -567|0

0|-5675|0

1| 15842,    522,   1125,    202,   1976,  -1848|0

2|-635, -3073, 728|0

0|-5807|0

1| 16954,   -353,   -144,    116,   1926,  -1896|0

2|-189, -603, -720|0

0|-5517|0

1| 16035,   -123,   1675,    116,   1926,  -1896|0

2|434, -1048, 6|0

0|-5733|0

1| 16841,   -313,   1301,     52,   1926,  -1917|0

2|1365, -401, 230|0

0|-5527|0

1| 16488,   -295,   1695,     52,   1926,  -1917|0

2|1758, -32, 260|0

0|-5696|0

1| 16425,    186,   2511,    -51,   1870,  -1990|0

2|1329, 206, 396|0

0|-5739|0

1| 18225,    524,    670,    -51,   1870,  -1990|0

2|232, 1406, -297|0

0|-5369|0

1| 18613,     40,   1463,    -18,   1734,  -2066|0

2|-139, 1548, -1251|0

0|-5448|0

1| 16461,    178,    876,   -101,   1747,  -2076|0

2|235, 708, 210|0

0|-5511|0

1| 15763,   -624,    717,   -101,   1747,  -2076|0

2|-639, -1513, -1431|0

0|-5564|0

1| 14820,    118,   1224,   -140,   1672,  -2103|0

2|-332, -1720, 923|0

0|-5548|0

1| 16333,   -392,   1650,   -140,   1672,  -2103|0

2|-545, -1200, 332|0

0|-5628|0

1| 16341,   -220,   1824,   -202,   1639,  -2120|0

2|-583, -683, 70|0

0|-5506|0

1| 17084,     69,   1572,   -202,   1639,  -2120|0

2|-1091, -322, -90|0

0|-5643|0

1| 17466,   -203,   1633,   -191,   1593,  -2149|0

2|-1459, 1146, 184|0

0|-5628|0

1| 18280,    167,   1201,   -191,   1633,  -2127|0

2|-2781, 912, 33|0

0|-5580|0

1| 18141,    526,   -536,   -225,   1633,  -2127|0

2|-1455, 700, 1302|0

0|-5807|0

1| 17612,    -46,    164,   -186,   1651,  -2039|0

2|-1441, 909, -1789|0

0|-5485|0

1| 15058,    503,   1602,   -186,   1651,  -2039|0

2|-219, -368, 796|0

0|-6087|0

1| 15294,   -407,   1917,   -178,   1689,  -2023|0

2|81, -705, -481|0

0|-5427|0

1| 15620,    444,   2397,   -178,   1689,  -2023|0

2|391, -1598, -605|0

0|-5612|0

1| 15923,    632,   2382,   -205,   1634,  -2068|0

2|993, -951, 626|0

0|-5754|0

1| 17094,    262,   2175,   -205,   1634,  -2068|0

2|280, -529, 300|0

0|-5622|0

1| 17496,    729,   1059,   -243,   1611,  -2134|0

2|-840, 1891, -542|0

0|-5855|0

1| 18417,    150,   2454,   -216,   1533,  -2154|0

2|-612, -467, -36|0

0|-5881|0

1| 17795,   -601,   -719,   -216,   1533,  -2154|0

2|-206, 2385, -553|0

0|-5791|0

1| 13589,    210,   3467,   -167,   1538,  -2140|0

2|286, -2251, 1129|0

0|-5982|0

1| 16343,   -144,    858,   -167,   1538,  -2140|0

2|-258, -1923, -424|0

0|-5696|0

1| 15492,    426,   1702,   -201,   1530,  -2206|0

2|-1093, -1610, -143|0

0|-6098|0

1| 16463,    289,   1939,   -201,   1530,  -2206|0

2|-1690, -854, -190|0

0|-5797|0

1| 17001,   -357,   2055,   -219,   1585,  -2169|0

2|-1526, -277, -570|0

0|-5765|0

1| 16924,   -240,   1933,   -234,   1566,  -2174|0

2|-1209, 53, 295|0

0|-5638|0

1| 19333,    156,   1666,   -234,   1566,  -2174|0

2|-1134, -400, 638|0

0|-5887|0

1| 18385,    467,  -1442,   -237,   1580,  -2164|0

2|-1761, 3141, -282|0

0|-5548|0

1| 15271,   1596,   1969,   -237,   1580,  -2164|0

2|-2011, -1918, 382|0

0|-5881|0

1| 16810,    226,   -362,   -184,   1612,  -2113|0

2|-622, 1228, 52|0

0|-5834|0

1| 14634,    317,   2979,   -184,   1612,  -2113|0

2|116, -1707, -443|0

0|-5691|0

1| 16248,    420,   1978,   -103,   1680,  -2081|0

2|387, -1294, -161|0

0|-5754|0

1| 16866,    732,    943,   -144,   1599,  -2142|0

2|935, 1, 681|0

