1|95,0,0,0
0|-13888,-15917,1939,762,-436,-60,-4903,-146,-3017,-1111
1|0,0,0,0
0|-13893,-15890,-172,2613,-858,478,-4824,118,-1835,-403
1|0,0,0,0
0|-14158,-16203,-624,4216,-1514,274,-4673,3833,-4440,40
1|0,0,0,0
0|-14279,-14251,1419,7407,-2337,-113,-4054,1482,-6866,2119
1|148,0,0,0
0|-13973,-15005,3297,3229,-2869,-1023,-2811,-3205,14917,-7047
1|60,0,0,0
0|-13957,-13685,2902,3798,1319,-588,-2520,-6820,996,-1183
1|162,0,0,0
0|-13545,-16751,1851,-1297,791,-99,-2613,1142,-4477,-2458
1|53,0,0,0
0|-13740,-16521,35,2141,348,-190,-2626,-941,-1892,-320
1|167,0,0,0
0|-14131,-16223,-316,3403,17,-262,-2603,681,-2624,380
1|19,0,0,0
0|-13978,-17517,232,5697,-462,-340,-2507,2367,-5324,3102
1|88,0,0,0
0|-14406,-10986,2979,948,-1686,-1256,-1596,17337,2422,-2868
1|0,0,0,0
0|-14279,-17990,1199,3041,136,-2534,-1933,-3868,13230,-5671
1|0,0,0,0
0|-13978,-23294,-611,4963,1752,-2708,-1061,-19083,-6237,-27
1|97,0,0,0
0|-13899,-16595,5148,2165,1483,-2645,-1732,3111,-3875,198
1|76,0,0,0
0|-14004,-16268,-179,1880,1454,-2718,-1836,282,-832,-252
1|79,0,0,0
0|-14131,-15898,658,3219,1269,-2544,-2174,136,-1614,415
1|37,0,0,0
0|-14142,-15900,325,5881,845,-2785,-2122,-510,-1890,585
1|71,0,0,0
0|-13914,-15229,2207,6673,402,-2954,-1876,358,-1231,345
1|0,0,0,0
0|-14189,-14543,3168,7511,191,-3063,-1721,142,-1589,783
1|90,0,0,0
0|-14105,-13209,3043,9372,-84,-3238,-1175,5309,-3248,-1934
1|0,0,0,0
0|-13814,-11539,7334,9801,188,-3465,-158,-1064,13,248
1|75,0,0,0
0|-13914,-12055,6453,9088,249,-3475,-158,841,-85,-175
1|0,0,0,0
0|-14047,-15179,5300,3083,363,-3461,220,2396,7960,-4117
1|291,0,0,0
0|-14195,-16074,3616,-275,257,-3382,1276,1074,9287,-3479
1|273,0,0,0
0|-13994,-14376,1454,-3185,-231,-3071,1399,-1356,-1195,-573
1|265,0,0,0
0|-14184,-15630,-1981,-3041,-151,-3266,1510,-6325,-4764,-452
1|263,0,0,0
0|-14480,-15947,1138,1106,169,-3442,1322,556,-3174,-960
1|264,0,0,0
0|-14533,-16094,391,3364,462,-3471,1278,1151,-3655,78
1|73,0,0,0
0|-14052,-16595,2066,6123,581,-3412,1392,2310,-5189,1555
1|39,0,0,0
0|-14078,-14583,3334,11186,246,-3137,1644,8719,-9744,-165
1|97,0,0,0
0|-14195,-17558,1997,4037,-1746,-2685,2539,213,14014,-5222
1|184,0,0,0
0|-14306,-13223,1896,1505,-2118,-4131,354,-1736,15,-1668
1|172,0,0,0
0|-13856,-16367,-3674,194,-1822,-4611,115,-1547,-4075,-829
1|170,0,0,0
0|-14258,-16143,984,2649,-1583,-4754,436,-138,-2870,-965
1|68,0,0,0
0|-14290,-16252,737,4659,-1523,-4905,472,859,-5200,1263
1|46,0,0,0
0|-13930,-13501,1939,11607,-1348,-4049,2183,4262,-8853,583
1|76,0,0,0
0|-14062,-16482,2173,6179,-2137,-2886,2921,-1846,12696,-2812
1|92,0,0,0
0|-14258,-13449,1756,1155,-1588,-2857,-1669,-2423,759,-2767
1|71,0,0,0
0|-14443,-15920,-1637,770,-1172,-2095,-1954,2138,-2374,-1276
1|71,0,0,0
0|-14284,-16334,578,2422,-1251,-2325,-1572,-2968,-3524,681
1|38,0,0,0
0|-14395,-15582,-1507,5716,-1509,-2175,-1374,-757,-4663,513
1|39,0,0,0
0|-14485,-14895,2540,10635,-1285,-1870,-283,700,-8589,3427
1|84,0,0,0
0|-14052,-19104,5730,4796,-930,-1385,865,-5509,18882,-5911
1|66,0,0,0
0|-14464,-16912,3112,1951,-2205,-1819,-1152,-8409,-10117,-597
1|69,0,0,0
0|-14506,-16106,752,2050,-2329,-1938,-844,-3863,-3064,-1442
1|104,0,0,0
0|-14401,-16163,2,2988,-2264,-2083,-707,945,-1704,-450
1|31,0,0,0
0|-14395,-15954,-930,4770,-2310,-2110,-270,2072,-5345,1314
1|37,0,0,0
0|-14226,-13053,1517,11505,-2348,-1941,403,1501,-5338,617
1|39,0,0,0
0|-13983,-16616,4744,6755,-2420,-2024,1011,-5017,14224,-887
1|62,0,0,0
0|-14004,-13072,2798,5100,-1850,-3457,-1659,-149,3077,-4385
1|97,0,0,0
0|-14004,-16778,1057,1272,-1251,-3116,-2571,7230,-3425,-1340
1|59,0,0,0
0|-14327,-16356,3348,2598,-1449,-3318,-2241,-3516,-3906,647
1|32,0,0,0
0|-14501,-17152,-1060,5612,-1981,-3021,-2250,1656,-3735,-54
1|34,0,0,0
0|-14216,-14073,2633,9685,-2614,-2991,-1278,4152,-6714,-203
1|83,0,0,0
0|-14512,-18796,3747,3717,-1467,-3269,-1015,-3228,18586,-7152
1|52,0,0,0
0|-14237,-17972,6427,3223,-312,-2896,-1847,1101,-4048,-1884
1|105,0,0,0
0|-14527,-15575,1460,1185,-556,-2715,-2074,-3033,-3069,-1460
1|87,0,0,0
0|-14401,-15715,-2128,3401,-669,-2674,-2061,1043,-2404,-662
1|37,0,0,0
0|-14136,-15952,-2233,4984,-928,-2955,-1614,1975,-4414,861
1|41,0,0,0
0|-14004,-13535,394,8820,-1684,-3044,-1121,-2148,-3408,2151
1|67,0,0,0
0|-14031,-13023,3158,4133,-2050,-3254,113,1637,10643,-4840
1|94,0,0,0
0|-14232,-14752,3542,4340,716,-4106,-2245,1088,7759,-4624
1|53,0,0,0
0|-14195,-17155,3096,-460,1895,-3419,-2920,-2117,-3510,-1729
1|0,0,0,0
0|-14316,-16159,-386,2134,1271,-3427,-3327,-145,-2554,-20
1|76,0,0,0
0|-14047,-15922,-1259,3530,818,-3416,-3515,-292,-3384,589
1|40,0,0,0
0|-14374,-16638,302,5653,-251,-3454,-3396,3066,-6110,2236
1|37,0,0,0
0|-14496,-13604,1348,1564,-1034,-3816,-2375,16543,-1607,-1394
1|102,0,0,0
0|-14411,-17971,2942,4518,1136,-3992,-1343,-10088,15468,-7186
1|73,0,0,0
0|-14184,-16090,2719,800,3386,-2677,-1164,1739,-5910,-1356
1|0,0,0,0
0|-14015,-15869,468,1539,3326,-2461,-1814,2813,-645,-1288
1|82,0,0,0
0|-14168,-16705,-184,3165,3102,-2326,-2281,-1210,-4287,559
1|16,0,0,0
0|-14221,-17902,-616,5717,2624,-2393,-2824,1881,-7309,1828
1|78,0,0,0
0|-14057,-13176,776,8158,1668,-3107,-2601,10887,-7034,-2249
1|34,0,0,0
0|-14237,-18034,1631,5618,2967,-3023,251,-7004,13852,-4009
1|137,0,0,0
0|-13856,-15367,170,-17,1564,-2402,1453,-7482,-3840,-1652
1|234,0,0,0
0|-13951,-16499,1161,925,1491,-2648,313,-9629,-3202,-709
1|232,0,0,0
0|-13761,-15824,636,2138,1561,-2621,-124,-1897,-2562,255
1|35,0,0,0
0|-14337,-15638,429,3972,1497,-2635,-351,-98,-2967,521
1|34,0,0,0
0|-13904,-14616,-324,7190,1109,-2795,-546,4470,-6028,2127
1|0,0,0,0
0|-14126,-11490,3462,2427,470,-3019,-98,12241,3673,-1434
1|186,0,0,0
0|-14136,-17731,2935,3328,18,-3223,346,-1400,12880,-5504
1|158,0,0,0
0|-14068,-14253,1389,-584,204,-3119,420,-1760,-3029,-329
1|152,0,0,0
0|-14253,-16439,-517,337,176,-3081,63,-1986,-3882,-967
1|150,0,0,0
0|-14712,-16339,412,1965,183,-3079,260,81,-3084,235
1|31,0,0,0
0|-13909,-15656,-120,5157,198,-3024,42,-1510,-3532,503
1|148,0,0,0
0|-14068,-16175,1116,6902,47,-3074,9,2785,-6697,1740
1|89,0,0,0
0|-14221,-10577,2582,10841,-407,-3069,535,9386,-5793,-765
1|102,0,0,0
0|-14469,-17248,3204,5591,-764,-2968,1260,-6165,13353,-4833
1|0,0,0,0
0|-14136,-14214,1003,4463,20,-2962,-797,-5456,-3635,-699
1|82,0,0,0
0|-14121,-16449,-884,1286,175,-2799,-1221,-238,-3427,-1175
1|71,0,0,0
0|-14290,-15869,-233,3177,150,-2820,-1260,804,-2782,372
1|16,0,0,0
0|-14158,-16539,-813,5731,-20,-2790,-1166,-147,-4747,1777
1|91,0,0,0
0|-14131,-14310,3640,11252,-345,-2536,-195,5478,-7652,-314
1|54,0,0,0
0|-14195,-17895,3377,6128,-570,-1592,1087,-4360,15867,-5012
1|0,0,0,0
0|-14353,-13548,1085,392,-1684,-2006,-751,-1877,205,-1139
1|181,0,0,0
0|-14337,-15231,159,-602,-1510,-2046,-1135,-294,-5880,-1429
1|180,0,0,0
0|-14200,-16490,1926,1341,-1587,-2150,-878,2592,-1521,-1113
1|182,0,0,0
0|-14411,-15859,-1673,2599,-1563,-2258,-579,-600,-4337,1089
1|93,0,0,0
0|-14448,-16662,1944,5490,-1769,-2158,-399,-194,-4529,1822
1|35,0,0,0
0|-14417,-14120,3331,11293,-1793,-2066,171,3620,-8109,1750
1|80,0,0,0
0|-14136,-18488,2986,4030,-1969,-2397,569,-3047,14479,-4932
1|0,0,0,0
0|-14242,-14204,1352,970,-1603,-2997,-778,-5672,-3125,502
1|0,0,0,0
0|-14179,-16457,-1080,676,-1845,-2833,-1030,1311,-5178,-1521
1|0,0,0,0
0|-14411,-15845,-1372,2734,-1918,-3035,-452,48,-1629,63
1|0,0,0,0
0|-14448,-16171,245,3648,-1999,-3049,-353,-1141,-3433,1248
1|0,0,0,0
0|-14295,-17288,1829,6179,-2322,-2744,300,553,-7399,2942
1|0,0,0,0
0|-14073,-9946,4280,7357,-2337,-2298,1337,9685,-2626,441
1|0,0,0,0
0|-14422,-17297,2193,5945,-2759,-2433,229,-6385,14256,-6087
1|216,0,0,0
0|-14353,-13166,750,3003,-1271,-2678,-1668,-3853,-4449,-1028
1|128,0,0,0
0|-14205,-16181,-489,744,-1626,-2245,-1877,1817,-2050,-1227
1|81,0,0,0
0|-14020,-16395,-7240,4073,-1824,-2156,-1752,5714,-4066,-1256
1|16,0,0,0
0|-14876,-16296,-107,6369,-2158,-2303,-885,-324,-7236,1946
1|0,0,0,0
0|-14068,-12961,4193,10987,-2387,-2254,372,4390,-6348,2277
1|184,0,0,0
0|-14179,-17256,3571,6808,-3073,-2225,889,-3725,15567,-4521
1|141,0,0,0
0|-14786,-13910,1943,3646,-2210,-3504,-2806,1700,1342,-3165
1|0,0,0,0
0|-14670,-16568,-1234,645,-1831,-3212,-3564,-2508,-3594,-1260
1|0,0,0,0
0|-14205,-16052,-581,3678,-2367,-3249,-3322,1718,-2788,-157
1|0,0,0,0
0|-15077,-15944,-291,4910,-2644,-3567,-2785,568,-3643,915
1|71,0,0,0
0|-14580,-17268,98,5892,-3472,-3493,-1710,-419,-6923,3836
1|94,0,0,0
0|-14527,-12381,4253,5830,-3554,-3173,-362,4490,9108,-3764
1|70,0,0,0
0|-14527,-17201,2159,3916,-614,-3064,-2213,-6876,12087,-5414
1|273,0,0,0
0|-14623,-15909,1822,-2446,331,-2454,-2359,-7900,-6379,640
1|42,0,0,0
0|-14448,-16360,-1483,1773,-398,-1776,-2773,3204,-2888,-839
1|271,0,0,0
0|-14644,-15778,-608,4500,-657,-2059,-2494,327,-2606,113
1|81,0,0,0
0|-14115,-16490,1445,6252,-1334,-2084,-2175,2044,-8025,2821
1|79,0,0,0
0|-14374,-12340,2680,6952,-2073,-2075,-1315,10165,-3320,-535
1|102,0,0,0
0|-14591,-17883,2316,5163,-1165,-1973,-1949,-5099,14534,-6765
1|177,0,0,0
0|-14570,-13891,1367,-8,632,-2373,-2402,-3555,-3326,-680
1|167,0,0,0
0|-14406,-16907,-206,1500,66,-1873,-3224,-4345,-3273,-139
1|167,0,0,0
0|-14395,-16037,111,2422,-324,-2108,-3069,-676,-2633,157
1|68,0,0,0
0|-14385,-15556,379,5383,-1115,-2156,-2932,673,-4714,1008
1|44,0,0,0
0|-14591,-14182,1875,11407,-1692,-2600,-2319,4241,-6778,19
1|84,0,0,0
0|-14644,-16757,3748,7716,-1111,-3679,-1028,-2429,14745,-4047
1|60,0,0,0
0|-14712,-14337,1047,1769,2019,-3050,455,-2693,1342,-2518
1|0,0,0,0
0|-14221,-16964,-1280,255,1957,-3297,236,-5731,-4393,-778
1|76,0,0,0
0|-14808,-16052,-1055,2561,2127,-3174,370,643,-2493,424
1|101,0,0,0
0|-14327,-15452,667,4984,1999,-3227,438,334,-2564,1220
1|68,0,0,0
0|-14485,-15523,1873,7066,1687,-3418,193,-1364,-6614,4272
1|21,0,0,0
0|-14638,-12547,2798,7065,314,-3304,1380,1555,12490,-4024
1|55,0,0,0
0|-14771,-16089,1845,1174,-1325,-3736,266,-3290,8596,-3966
1|102,0,0,0
0|-14638,-14161,2471,-1006,-569,-4265,-1931,-3222,-7510,-411
1|138,0,0,0
0|-14496,-16226,21,2272,-983,-4311,-1973,370,-3819,-455
1|0,0,0,0
0|-14475,-15933,505,4790,-1268,-4254,-2041,-339,-3284,441
1|16,0,0,0
0|-15072,-15664,1986,6803,-1784,-4295,-1749,4040,-5640,1839
1|34,0,0,0
0|-14538,-12823,1974,4826,-2328,-4986,-37,8244,8894,-5340
1|77,0,0,0
0|-14438,-16140,2029,4032,856,-6368,-644,-3853,8566,-5105
1|210,0,0,0
0|-14496,-16926,5771,2049,2815,-5805,-947,-1896,-6850,309
1|210,0,0,0
0|-14675,-16499,-850,1250,2404,-5872,-1715,284,-2628,322
1|211,0,0,0
0|-14443,-15899,-1178,3944,1740,-5905,-2471,-1480,-4978,1237
1|15,0,0,0
0|-14649,-15380,4423,7477,427,-6139,-2649,4348,-7099,3105
1|22,0,0,0
0|-14406,-14070,5622,6188,-679,-6461,-1240,-2221,13417,-6165
1|89,0,0,0
0|-14306,-15802,2229,1903,2984,-6058,704,906,8271,-4415
1|122,0,0,0
0|-14390,-16732,3871,2075,3351,-5339,1112,-8060,-6267,95
1|84,0,0,0
0|-14459,-16061,-1154,1888,3697,-5114,358,-646,-2904,746
1|119,0,0,0
0|-14417,-15853,1159,4880,3456,-5333,-219,1733,-5153,1891
1|97,0,0,0
0|-14306,-14563,3046,10433,1844,-5334,-690,5153,-9456,1880
1|73,0,0,0
0|-14152,-17671,2459,6034,1303,-4143,1362,-3865,14817,-7022
1|0,0,0,0
0|-14316,-13864,2967,2292,1041,-3386,1047,-5585,-968,249
1|0,0,0,0
0|-14353,-15323,1377,226,1337,-3151,737,8024,-5551,-1778
1|0,0,0,0
0|-14205,-16383,100,3344,1685,-3093,373,-1203,-3149,438
1|0,0,0,0
0|-14327,-15527,1588,5419,1669,-3037,263,1018,-4591,1859
1|47,0,0,0
0|-14242,-14087,237,11357,1162,-3023,53,-1225,-8488,2606
1|0,0,0,0
0|-14274,-17218,5070,7174,810,-2208,630,-1426,13262,-5254
1|283,0,0,0
0|-14348,-16479,744,2215,425,-1357,407,-4082,9490,-5366
1|264,0,0,0
0|-14073,-17325,-5688,1876,-256,-1037,102,-7336,-7005,-1306
1|261,0,0,0
0|-14712,-16184,-664,1368,-270,-951,227,1416,-3141,-31
1|262,0,0,0
0|-14453,-15873,123,4106,-251,-934,291,-39,-4052,1751
1|261,0,0,0
0|-14401,-15656,2727,5169,-273,-894,350,781,-8762,3353
1|22,0,0,0
0|-14115,-10458,1563,3645,-337,-1020,450,8759,7717,-4580
1|193,0,0,0
0|-14073,-18496,2472,4044,-581,-1060,652,-6818,14390,-6632
1|176,0,0,0
0|-14327,-15451,-125,-3400,-1126,-1467,436,-7267,-4907,-1411
1|201,0,0,0
0|-14512,-16250,-554,530,-1167,-1574,441,5874,-3923,-739
1|176,0,0,0
0|-14395,-16080,392,2330,-1030,-1485,637,-252,-2839,507
1|204,0,0,0
0|-14226,-17163,762,4235,-993,-1447,777,215,-4079,1591
1|203,0,0,0
0|-14554,-13828,2385,7651,-927,-1340,1033,-1163,-3044,2224
1|0,0,0,0
0|-14358,-13807,3047,9954,-795,-1238,1288,4126,-5045,191
1|280,0,0,0
0|-14089,-13068,4824,7722,-703,-761,1684,-1335,9149,-2302
1|153,0,0,0
0|-14490,-18116,3417,3350,-1958,-661,1159,-4159,12779,-6258
1|125,0,0,0
0|-14253,-13660,-206,751,-3036,-1376,-164,-1844,-2915,-799
1|118,0,0,0
0|-14253,-16384,-4561,-406,-3359,-1537,204,116,-4427,-1281
1|117,0,0,0
0|-14258,-16365,-243,1665,-3232,-1548,951,178,-2016,137
1|116,0,0,0
0|-14068,-15873,-742,2519,-3243,-1513,1169,-1185,-2304,751
1|117,0,0,0
0|-13766,-16051,513,4360,-3127,-1497,1446,1215,-3326,729
1|116,0,0,0
0|-14517,-14819,843,6746,-2943,-1181,1914,-458,-3195,2242
1|296,0,0,0
0|-13978,-12187,3318,10056,-2663,-759,2352,362,-619,1020
1|255,0,0,0
0|-14707,-14320,3850,9030,-2451,-602,2603,5570,-4760,-1673
1|92,0,0,0
0|-14300,-14994,4343,7213,-4246,-559,1227,-4646,7835,-865
1|77,0,0,0
0|-14364,-16235,2587,1625,-4615,-749,-91,-1039,1189,-388
1|77,0,0,0
0|-14496,-16234,1821,753,-4570,-910,-295,-106,359,-714
1|78,0,0,0
0|-14712,-16036,1286,432,-4577,-1033,-377,-12,86,-609
1|77,0,0,0
0|-14580,-16279,1401,814,-4565,-1079,-331,-602,-516,-211
1|77,0,0,0
0|-14813,-16296,1177,875,-4565,-1127,-280,-156,-270,-252
1|78,0,0,0
0|-14041,-16228,969,774,-4543,-1182,-319,-355,-55,-149
1|78,0,0,0
0|-14897,-16231,914,641,-4534,-1162,-336,-87,-163,-41
1|77,0,0,0
0|-14380,-16171,860,477,-4528,-1200,-359,-62,-30,44
1|77,0,0,0
0|-14438,-16142,960,273,-4505,-1172,-381,67,-122,103
1|78,0,0,0
0|-14284,-16077,1040,314,-4503,-1110,-354,-192,-421,85
1|78,0,0,0
0|-14332,-16114,1083,594,-4503,-1144,-323,-265,-346,26
1|78,0,0,0
0|-14406,-16141,1029,601,-4552,-1168,-289,-433,-512,84
1|77,0,0,0
0|-14533,-16139,1158,628,-4559,-1150,-310,-303,-334,18
1|77,0,0,0
0|-14686,-16115,1224,734,-4532,-1135,-296,-186,-269,30
1|77,0,0,0
0|-14538,-16118,1176,732,-4498,-1110,-283,-262,-289,-43
1|77,0,0,0
0|-13978,-16100,1179,733,-4506,-1096,-298,-191,-233,-101
